CODE,PRJ_LETTER_GRADE,SB_UID,SB_STATE,sbName,execount,observed,C34_1,C34_2,C34_3,C34_4,C34_5,C34_6,C34_7
2012.1.00781.S,B,uid://A002/X628157/X7,FullyObserved,IRAS16272-core_342_12m_CS32-1234,3,4.0,1,0,0,0,0,0,0
2012.1.00781.S,B,uid://A002/X628157/X9,Ready,iras16272-HCOp_345_12m_CS32-1234,2,1.0,1,0,0,0,0,0,0
2013.1.00861.S,B,uid://A001/X11f/X2c,FullyObserved,M83_a_06_TE,1,1.0,1,1,1,1,1,1,0
2013.1.01075.S,B,uid://A001/X121/X336,Ready,B53_a_07_TE,1,0.0,0,0,0,0,0,0,1
2013.1.01075.S,B,uid://A001/X121/X337,Ready,B53_a_07_TC,1,0.0,0,0,1,0,0,0,0
2012.1.00498.S,B,uid://A002/X5ce05d/X87,Ready,Multi-sourcef16_343_12m_C32-345,1,0.0,0,0,1,1,1,1,0
2012.1.00498.S,B,uid://A002/X5ce05d/X88,Ready,Multi-sourcef32_343_12m_C32-345,1,0.0,0,0,1,1,1,1,0
2012.1.00498.S,B,uid://A002/X5ce05d/X89,Ready,Multi-sourcef46_343_12m_C32-345,1,0.0,0,0,1,1,1,1,0
2012.1.00498.S,B,uid://A002/X5ce05d/X8a,Ready,Multi-sourcef61_343_12m_C32-345,1,0.0,0,0,1,1,1,1,0
2012.1.00498.S,B,uid://A002/X5ce05d/X8b,FullyObserved,Multi-sourcef9_343_12m_C32-345,1,1.0,0,0,1,1,1,1,0
2012.1.00498.S,B,uid://A002/X5ce05d/X8c,Ready,Multi-sourcef24_343_12m_C32-345,1,0.0,0,0,1,1,1,1,0
2012.1.00498.S,B,uid://A002/X5ce05d/X8d,Ready,Multi-sourcef39_343_12m_C32-345,1,0.0,0,0,1,1,1,1,0
2012.1.00498.S,B,uid://A002/X5ce05d/X8e,Ready,Multi-sourcef54_343_12m_C32-345,1,0.0,0,0,1,1,1,1,0
2012.1.00498.S,B,uid://A002/X5ce05d/X8f,Ready,Multi-sourcef68_343_12m_C32-345,1,0.0,0,0,1,1,1,1,0
2012.1.00498.S,B,uid://A002/X6f9b0f/X200,FullyObserved,Multi-sourcef1_343_12m_C32-345,1,1.0,0,0,1,1,1,1,0
2012.1.00139.S,B,uid://A002/X5a9a13/Xdd,FullyObserved,Multi-source-B3,1,1.0,0,1,1,1,1,1,0
2012.1.00139.S,B,uid://A002/X5a9a13/Xde,FullyObserved,Multi-source-B6a,1,1.0,0,1,1,1,1,1,0
2012.1.00139.S,B,uid://A002/X5a9a13/Xdf,FullyObserved,Multi-source-B6b,1,1.0,0,1,1,1,1,1,0
2012.1.00139.S,B,uid://A002/X5a9a13/Xe0,FullyObserved,Multi-source-B7a,1,1.0,0,1,1,1,1,1,0
2012.1.00139.S,B,uid://A002/X5a9a13/Xe1,FullyObserved,Multi-source-B7b,1,1.0,0,1,1,1,1,1,0
2013.1.00212.S,B,uid://A001/X122/X369,FullyObserved,N83C_a_06_TE,1,1.0,0,1,0,0,0,0,0
2013.1.00212.S,B,uid://A001/X122/X36c,Ready,N83C_a_07_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00212.S,B,uid://A001/X122/X36f,Ready,N83C_a_08_TE,1,0.0,1,0,0,0,0,0,0
2012.1.00725.S,B,uid://A002/X5d7935/X301,Ready,MWC758_343_12m,2,0.0,0,0,0,0,0,1,1
2012.1.00725.S,B,uid://A002/X5d7935/X302,Ready,HD142527_343_12m,2,0.0,0,0,0,0,1,1,0
2013.1.00166.S,B,uid://A001/X12b/X13f,Ready,IK_Tau_a_07_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00166.S,B,uid://A001/X12b/X140,Ready,IK_Tau_b_07_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00166.S,B,uid://A001/X12b/X141,Ready,IK_Tau_c_07_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00166.S,B,uid://A001/X12b/X142,Ready,IK_Tau_d_07_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00166.S,B,uid://A001/X12b/X143,Ready,R_Dor_a_07_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00166.S,B,uid://A001/X12b/X144,Ready,R_Dor_b_07_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00166.S,B,uid://A001/X12b/X145,Ready,R_Dor_c_07_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00166.S,B,uid://A001/X12b/X146,Ready,R_Dor_d_07_TE,1,0.0,0,0,0,0,0,0,1
2012.1.00539.S,B,uid://A002/X5d7935/X2d4,FullyObserved,Q01322_107_12m_C32-56,1,1.0,0,0,0,1,1,1,0
2012.1.00539.S,B,uid://A002/X5d7935/X2d5,FullyObserved,Q09498_107_12m_C32-56,1,1.0,0,0,0,1,1,1,0
2012.1.00539.S,B,uid://A002/X5d7935/X2ee,FullyObserved,Q14286-Q15115_105_12m_C32-56,2,2.0,0,0,0,0,1,1,0
2012.1.00539.S,B,uid://A002/X5d7935/X2d7,FullyObserved,Q14550_101_12m_C32-56,1,1.0,0,0,0,0,1,1,0
2012.1.00539.S,B,uid://A002/X5d7935/X2d8,FullyObserved,Q21303_106_12m_C32-56,1,1.0,0,0,0,1,1,1,0
2013.1.01051.S,B,uid://A001/X122/X29c,FullyObserved,ACTJ0102_a_07_TE,1,1.0,1,1,1,1,1,1,0
2013.1.01051.S,B,uid://A001/X122/X29d,FullyObserved,ACTJ0235_a_07_TE,1,1.0,1,1,1,1,1,1,0
2013.1.01051.S,B,uid://A001/X122/X29e,Ready,ACTJ0438_a_07_TE,1,0.0,1,1,1,1,1,1,0
2013.1.01051.S,B,uid://A001/X122/X29f,Ready,ACTJ0546_a_07_TE,1,0.0,1,1,1,1,1,1,0
2013.1.00760.S,B,uid://A001/X122/X293,FullyObserved,Bullet_a_03_TE,4,4.0,1,0,0,0,0,0,0
2013.1.00404.S,B,uid://A001/X136/Xf5,Ready,IRAS1629_a_07_TE,2,0.0,0,0,0,0,0,1,0
2013.1.00404.S,B,uid://A001/X136/Xf6,Ready,IRAS1629_b_07_TE,2,0.0,0,0,0,0,0,1,0
2013.1.00601.S,B,uid://A001/X122/X3d4,Ready,HD_16329_a_06_TE,4,0.0,0,0,0,0,0,1,1
2013.1.00403.S,B,uid://A001/X121/X41b,Ready,SMMJ0239_a_03_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00403.S,B,uid://A001/X121/X41c,FullyObserved,SMMJ0239_a_06_TE,1,1.0,0,0,0,0,1,0,0
2013.1.00446.S,B,uid://A001/X145/X2ed,Phase2Submitted,Pluto_a_07_TE,2,0.0,0,0,1,1,1,1,0
2012.1.00075.S,B,uid://A002/X5ce05d/X5c,Ready,sn1987a_115_12m_C32-6,2,0.0,0,0,0,0,0,0,1
2012.1.00075.S,B,uid://A002/X5ce05d/X5d,FullyObserved,sn1987a_225_12m_C32-6,1,1.0,0,0,0,0,0,1,1
2012.1.00075.S,B,uid://A002/X5ce05d/X5e,FullyObserved,sn1987a_350_12m_C32-5,1,1.0,0,0,0,0,1,1,0
2012.1.00075.S,B,uid://A002/X5ce05d/X5f,Ready,sn1987a_679_12m_C32-2,1,0.0,0,0,1,1,0,0,0
2012.1.00496.S,B,uid://A002/X5d7935/X23b,Ready,GW_Ori_a_06_12,1,0.0,0,0,0,1,0,0,0
2012.1.00496.S,B,uid://A002/X5d7935/X23c,FullyObserved,AK_Sco_a_06_12,1,1.0,0,0,1,1,0,0,0
2012.1.00496.S,B,uid://A002/X5d7935/X23d,Ready,UZ_Tau_a_06_12,1,0.0,0,0,0,1,0,0,0
2012.1.00496.S,B,uid://A002/X5d7935/X23e,Ready,DQ_Tau_a_06_12,1,0.0,0,0,0,1,0,0,0
2013.1.00296.S,B,uid://A001/X122/X534,Ready,PKS1830-_a_07_TE,1,0.0,0,1,1,1,1,1,0
2013.1.00296.S,B,uid://A001/X122/X535,Ready,B0218+35_a_07_TE,3,0.0,0,1,1,1,1,1,1
2013.1.00226.S,A,uid://A001/X122/X1dc,FullyObserved,im_lup_a_06_TE,1,1.0,0,0,0,1,1,0,0
2013.1.00226.S,A,uid://A001/X122/X1dd,FullyObserved,as_209_a_06_TE,1,1.0,0,0,0,1,1,0,0
2013.1.00226.S,A,uid://A001/X122/X1de,Ready,lkca_15_a_06_TE,3,2.0,0,0,0,0,1,0,0
2013.1.00226.S,A,uid://A001/X122/X1df,FullyObserved,v4046_sg_a_06_TE,1,1.0,0,0,0,1,1,0,0
2013.1.00226.S,A,uid://A001/X122/X1e0,Ready,hd_16329_a_06_TE,3,1.0,0,0,0,1,1,0,0
2013.1.00226.S,A,uid://A001/X122/X1e1,FullyObserved,im_lup_b_06_TE,1,1.0,0,0,0,1,0,0,0
2013.1.00226.S,A,uid://A001/X122/X1e2,FullyObserved,as_209_b_06_TE,1,1.0,0,0,1,1,0,0,0
2013.1.00226.S,A,uid://A001/X122/X1e3,FullyObserved,lkca_15_b_06_TE,1,1.0,0,0,0,1,0,0,0
2013.1.00226.S,A,uid://A001/X122/X1e4,Ready,v4046_sg_b_06_TE,1,0.0,0,0,1,1,0,0,0
2013.1.00226.S,A,uid://A001/X122/X1e5,Ready,hd_16329_b_06_TE,1,0.0,0,0,1,1,0,0,0
2013.1.00020.S,B,uid://A001/X122/X510,FullyObserved,PKS1830-211_a_07_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00020.S,B,uid://A001/X122/X511,FullyObserved,PKS1830-211_b_07_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00020.S,B,uid://A001/X122/X512,Ready,PKS1830-211_a_08_TE,1,0.0,1,1,1,1,1,1,0
2013.1.00020.S,B,uid://A001/X122/X513,Ready,PKS1830-211_b_08_TE,1,0.0,1,1,1,1,1,1,0
2013.1.00020.S,B,uid://A001/X122/X514,FullyObserved,PKS1830-211_c_07_TE,2,1.0,0,1,1,1,1,1,0
2013.1.00020.S,B,uid://A001/X122/X515,FullyObserved,PKS1830-211_a_06_TE,2,2.0,0,1,1,1,1,1,0
2013.1.00020.S,B,uid://A001/X122/X516,FullyObserved,PKS1830-211_a_03_TE,2,2.0,0,0,0,0,1,1,0
2012.1.00641.S,B,uid://A002/X6b0cc1/Xd5,FullyObserved,cloud_225_12m,1,1.0,0,1,0,0,0,0,0
2012.1.00641.S,B,uid://A002/X6b0cc1/Xd7,FullyObserved,cloud_2_12m,1,2.0,0,1,0,0,0,0,0
2012.1.00641.S,B,uid://A002/X6b0cc1/Xd9,FullyObserved,cloud_55_12m,1,1.0,0,1,0,0,0,0,0
2012.1.00641.S,B,uid://A002/X6b0cc1/Xdb,FullyObserved,cloud_216_12m,1,1.0,0,1,0,0,0,0,0
2012.1.00641.S,B,uid://A002/X6b0cc1/Xdd,FullyObserved,cloud_197_12m,1,1.0,0,1,0,0,0,0,0
2013.1.01312.S,A,uid://A001/X122/Xec,Ready,M83_a_03_TE,4,2.0,0,0,1,1,0,0,0
2013.1.01312.S,A,uid://A001/X122/Xed,FullyObserved,M83_a_03_TC,2,2.0,1,0,0,0,0,0,0
2012.1.00978.S,B,uid://A002/X7fb989/X7f,FullyObserved,AzTEC-5,1,1.0,0,0,0,1,1,1,0
2012.1.00978.S,B,uid://A002/X7fb989/X80,FullyObserved,AzTEC-1,1,1.0,0,0,0,1,1,1,0
2012.1.00978.S,B,uid://A002/X7fb989/X81,FullyObserved,Vd-17871,1,1.0,0,0,0,1,1,1,0
2012.1.00978.S,B,uid://A002/X7fb989/X82,FullyObserved,AzTEC-159,1,1.0,0,0,0,0,1,0,0
2012.1.00978.S,B,uid://A002/X7fb989/X83,Ready,J1000+0234,2,1.0,0,0,0,0,1,0,0
2012.1.00978.S,B,uid://A002/X7fb989/X84,Ready,GISMO-AK03-B7-12m,2,1.0,0,0,0,1,1,1,0
2013.1.00582.S,A,uid://A001/X12b/X6,Ready,MACS1149_a_04_TE,3,0.0,0,0,0,0,0,0,1
2012.1.00979.S,B,uid://A002/X5d7935/X3c4,Ready,Multi-source_cont,2,1.0,0,1,1,1,1,1,0
2012.1.00979.S,B,uid://A002/X5d7935/X3c5,Ready,Multi-source_CII,1,0.0,1,0,0,0,0,0,0
2013.1.00437.S,B,uid://A001/X11d/X11,Ready,J1055597_a_07_TE,2,1.0,0,1,1,1,1,1,1
2013.1.00437.S,B,uid://A001/X11d/X12,Ready,J1056163_a_07_TE,2,0.0,0,1,1,1,1,1,1
2012.1.00285.S,B,uid://A002/X5eed86/X92,FullyObserved,NGC_1566_12m,2,3.0,0,1,0,0,0,0,0
2012.1.00596.S,B,uid://A002/X5ce05d/Xec,CalibratorCheck,PKS0215+015_699_12m_C32-3,1,0.0,0,0,1,1,1,1,0
2012.1.00596.S,B,uid://A002/X5ce05d/Xed,Ready,SDSS_J100038.01+020822.4_673_12m_C32-3,1,0.0,0,0,1,1,1,1,0
2012.1.00596.S,B,uid://A002/X5ce05d/Xee,Ready,RX_J094144_QSO_675_12m_C32-3,1,0.0,0,0,0,1,1,1,1
2012.1.00596.S,B,uid://A002/X5ce05d/Xef,Ready,SDP_11_682_12m_C32-3,1,0.0,0,0,1,1,1,1,0
2012.1.00596.S,B,uid://A002/X5ce05d/Xf0,Ready,RX_J094144_SMG_675_12m_C32-3,1,0.0,0,0,0,1,1,1,1
2013.1.01225.S,B,uid://A001/X13f/X137,Ready,NGC_1052_a_06_TE,1,0.0,0,0,0,0,0,0,1
2013.1.01225.S,B,uid://A001/X13f/X136,Ready,NGC_1052_a_07_TE,2,0.0,0,0,0,0,0,0,1
2013.1.01225.S,B,uid://A001/X13f/X138,Ready,NGC_1052_b_07_TE,2,0.0,0,0,0,0,0,1,1
2012.1.00812.S,B,uid://A002/X5eed86/Xb8,Ready,SGMC2_B3_12m,3,0.0,0,0,0,0,0,1,0
2013.1.00576.S,B,uid://A001/X121/X51a,Ready,W0116-05_a_08_TE,1,0.0,0,1,1,1,1,1,0
2013.1.00576.S,B,uid://A001/X138/X8c,Ready,W0134-29_a_08_TE,1,0.0,0,1,1,1,1,1,0
2013.1.00576.S,B,uid://A001/X121/X51c,Ready,W0220+01_a_08_TE,1,0.0,0,1,1,1,1,1,0
2013.1.00576.S,B,uid://A001/X121/X51b,Ready,W0236+05_a_08_TE,1,0.0,0,1,1,1,1,1,0
2013.1.00576.S,B,uid://A001/X121/X51e,Ready,W0410-09_a_08_TE,1,0.0,0,1,1,1,1,1,0
2013.1.00576.S,B,uid://A001/X121/X51f,Ready,W0831+01_a_08_TE,1,0.0,0,0,1,1,1,1,0
2013.1.00576.S,B,uid://A001/X121/X520,FullyObserved,W2246-05_a_07_TE,1,1.0,0,0,1,1,1,1,0
2013.1.01153.S,B,uid://A001/X12e/X2d1,FullyObserved,SDSS_J03_a_07_TE,1,1.0,0,0,0,0,1,1,0
2013.1.01153.S,B,uid://A001/X12e/X2d2,Ready,SDSS_J13_a_07_TE,1,0.0,0,0,0,0,1,1,0
2013.1.01153.S,B,uid://A001/X12e/X2d3,FullyObserved,SDSS_J15_a_07_TE,1,1.0,0,0,0,0,1,1,0
2013.1.01153.S,B,uid://A001/X12e/X2d4,Ready,SDSS_J09_a_07_TE,1,0.0,0,0,0,0,1,1,0
2013.1.01153.S,B,uid://A001/X12e/X2d5,Ready,SDSS_J13_b_07_TE,1,0.0,0,0,0,0,1,1,0
2013.1.01153.S,B,uid://A001/X12e/X2d6,Ready,SDSS_J09_b_07_TE,2,0.0,0,0,0,0,1,1,0
2012.1.00945.S,B,uid://A002/X7d1738/X8c,Ready,L1551_IRS5_12m_C32-4,4,3.0,0,0,0,0,1,0,0
2013.1.01061.S,B,uid://A001/X13a/X1,FullyObserved,C2012K1_a_07_TE,1,1.0,0,1,1,1,0,0,0
2013.1.01061.S,B,uid://A001/X13a/X2,FullyObserved,C2012K1_b_07_TE,1,1.0,0,1,1,1,0,0,0
2013.1.01061.S,B,uid://A001/X13a/X3,FullyObserved,C2012K1_c_07_TE,1,1.0,0,1,1,1,0,0,0
2013.1.01061.S,B,uid://A001/X13a/X4,FullyObserved,C2012K1_a_06_TE,1,1.0,0,0,1,1,0,0,0
2013.1.01061.S,B,uid://A001/X13a/X5,FullyObserved,C2012K1_b_06_TE,1,1.0,0,1,1,1,0,0,0
2012.1.00657.S,B,uid://A002/X7d1738/X119,Ready,NGC_1068,2,0.0,0,0,0,0,1,1,0
2012.1.00657.S,B,uid://A002/X7d1738/X11a,FullyObserved,NGC_253,1,1.0,0,0,0,0,1,1,0
2012.1.01000.S,B,uid://A002/X7fb989/X22,FullyObserved,NGC4038_a_B3_12m,1,1.0,0,0,0,0,1,1,0
2012.1.01000.S,B,uid://A002/X7fb989/X23,FullyObserved,NGC4038_b_B3_12m,1,1.0,0,0,0,0,1,1,0
2012.1.01000.S,B,uid://A002/X7fb989/X24,FullyObserved,NGC4038_c_B3_12m,1,1.0,0,0,0,0,1,1,0
2013.1.00349.S,A,uid://A001/X138/X5f,Ready,L1551_NE_a_07_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00591.S,B,uid://A001/X122/X2d7,Ready,J0927+20_a_07_TE,3,0.0,1,0,0,0,0,0,0
2013.1.00591.S,B,uid://A001/X122/X2d8,Ready,J0927+20_b_07_TE,1,0.0,1,0,0,0,0,0,0
2012.1.00940.S,B,uid://A002/X6444ba/X16,FullyObserved,CO_-0.40-0.22_HCN12m,2,2.0,1,0,0,0,0,0,0
2012.1.00940.S,B,uid://A002/X6444ba/X1a,FullyObserved,CO_-0.40-0.22_CO12m,2,2.0,1,0,0,0,0,0,0
2013.1.01358.S,B,uid://A001/X122/X2b1,FullyObserved,ACT-CL_J_a_06_TE,3,3.0,1,0,0,0,0,0,0
2013.1.01358.S,B,uid://A001/X122/X2b2,FullyObserved,ACT-CL_J_b_06_TE,2,2.0,0,1,1,1,1,1,0
2013.1.00498.S,B,uid://A001/X13a/Xda,Ready,BHS98_MH_a_06_TE,2,0.0,0,0,0,0,0,0,1
2013.1.00498.S,B,uid://A001/X13a/Xdb,Ready,UX_Tau_a_06_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00498.S,B,uid://A001/X13a/Xdc,Ready,CQ_Tau_a_06_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00498.S,B,uid://A001/X13a/Xdd,Ready,HD_14266_a_06_TE,1,0.0,0,0,0,0,0,1,1
2012.1.00628.T,B,uid://A002/X5a9a13/X787,Suspended,Sgr_A_star_108GHz_12m_C32-56,2,0.0,1,1,1,1,1,1,0
2012.1.00628.T,B,uid://A002/X5a9a13/X788,Suspended,Sgr_A_star_94GHz_12m_C32-6,1,0.0,1,1,1,1,1,1,0
2012.1.00628.T,B,uid://A002/X5a9a13/X789,Suspended,Sgr_A_star_A_225GHz_12m_C32-3456,1,0.0,1,1,1,1,1,1,0
2012.1.00628.T,B,uid://A002/X5a9a13/X78a,Suspended,Sgr_A_star_B_254GHz_12m_C32-23456,1,0.0,1,1,1,1,1,1,0
2012.1.00628.T,B,uid://A002/X5a9a13/X78b,Suspended,Sgr_A_star_338GHz_12m_C32-123456,1,0.0,0,1,1,1,1,1,0
2013.1.00639.S,C,uid://A001/X147/X11a,FullyObserved,NGC604_a_03_TE,1,1.0,0,0,0,0,1,0,0
2013.1.00639.S,C,uid://A001/X147/X11b,FullyObserved,NGC604_a_03_TC,1,1.0,0,1,1,0,0,0,0
2013.1.00639.S,C,uid://A001/X147/X13a,Ready,NGC604_a_07_TE,1,0.0,1,0,0,0,0,0,0
2012.1.00623.S,B,uid://A002/X7f285c/X22,Ready,Multi-source,2,0.0,0,0,0,0,0,1,1
2012.1.00034.S,B,uid://A002/X5d7935/X32a,FullyObserved,NGC7469_Band6,3,3.0,0,0,1,1,1,1,0
2012.1.00034.S,B,uid://A002/X5d7935/X32b,FullyObserved,I_Zw_1_Band6,3,3.0,0,0,1,1,1,1,0
2012.1.00034.S,B,uid://A002/X5d7935/X32c,FullyObserved,IC4329A_Band6,1,1.0,0,0,1,1,1,1,0
2012.1.00336.S,B,uid://A002/X684eb5/X216,FullyObserved,NGC6822_Field1_231GHz_12m,1,1.0,1,0,0,0,0,0,0
2012.1.00336.S,B,uid://A002/X684eb5/X217,FullyObserved,NGC6822_Field2_231GHz_12m,1,1.0,1,0,0,0,0,0,0
2012.1.00336.S,B,uid://A002/X684eb5/X218,FullyObserved,NGC6822_Field3_231GHz_12m,1,1.0,1,0,0,0,0,0,0
2012.1.00336.S,B,uid://A002/X684eb5/X219,FullyObserved,NGC6822_Field4_231GHz_12m,1,1.0,1,0,0,0,0,0,0
2012.1.00336.S,B,uid://A002/X684eb5/X21a,FullyObserved,NGC6822_Field5_231GHz_12m,1,1.0,1,0,0,0,0,0,0
2012.1.00870.S,B,uid://A002/X5d7935/X226,FullyObserved,Southern_337_12m_C32-6,2,2.0,0,0,0,0,1,1,0
2012.1.00870.S,B,uid://A002/X628157/Xc3,Ready,Southern_329_12m_C32-6,2,0.0,0,0,0,0,1,1,0
2012.1.00870.S,B,uid://A002/X5d7935/X228,FullyObserved,LkCa_15_337_12m_C32-6,1,1.0,0,0,0,0,1,1,0
2012.1.00870.S,B,uid://A002/X628157/Xc4,FullyObserved,LkCa_15_329_12m_C32-6,1,1.0,0,0,0,0,0,1,0
2013.1.01342.S,C,uid://A001/X147/X36,Ready,3FGL_J02_a_06_TE,1,0.0,1,1,1,1,1,1,0
2013.1.01342.S,C,uid://A001/X147/X37,FullyObserved,3FGL_J09_a_06_TE,1,1.0,1,1,1,1,1,1,0
2013.1.01342.S,C,uid://A001/X147/X38,FullyObserved,3FGL_J15_a_06_TE,1,1.0,1,1,1,1,1,1,0
2013.1.01342.S,C,uid://A001/X147/X39,FullyObserved,3FGL_J04_a_06_TE,1,1.0,1,1,1,1,1,1,0
2013.1.01342.S,C,uid://A001/X147/X3a,FullyObserved,3FGL_J00_a_06_TE,1,2.0,1,1,1,1,1,1,0
2013.1.01342.S,C,uid://A001/X147/X3b,Ready,3FGL_J00_b_06_TE,1,0.0,1,1,1,1,1,1,0
2013.1.01342.S,C,uid://A001/X147/X3c,FullyObserved,3FGL_J05_a_06_TE,1,1.0,1,1,1,1,1,1,0
2013.1.01342.S,C,uid://A001/X147/X3d,FullyObserved,3FGL_J07_a_06_TE,1,1.0,1,1,1,1,1,1,0
2013.1.01342.S,C,uid://A001/X147/X3e,FullyObserved,3FGL_J12_a_06_TE,1,1.0,1,1,1,1,1,1,0
2013.1.01342.S,C,uid://A001/X147/X3f,FullyObserved,3FGL_J10_a_06_TE,1,1.0,1,1,1,1,1,1,0
2012.1.00482.S,B,uid://A002/X609170/X15e,FullyObserved,HR8799_233_12m_C32-12,5,5.0,1,0,0,0,0,0,0
2013.1.00276.S,B,uid://A001/X12e/X1e0,FullyObserved,MSDM_80+_a_07_TE,1,1.0,1,1,1,1,1,1,0
2013.1.00276.S,B,uid://A001/X12e/X1e1,Ready,MSDM_29._a_07_TE,1,0.0,1,1,1,1,1,1,0
2013.1.00276.S,B,uid://A001/X12e/X1e2,Ready,MSDM_71-_a_07_TE,1,0.0,1,1,1,1,1,1,0
2012.1.00650.S,B,uid://A002/X5a9a13/X574,FullyObserved,M74_a_06_12,7,8.0,0,1,0,0,0,0,0
2012.1.00142.S,B,uid://A002/X5a9a13/X583,FullyObserved,beta_pictoris_c32-2,1,1.0,0,0,0,0,0,1,0
2012.1.00142.S,B,uid://A002/X5a9a13/X585,Ready,beta_pictoris_c32-6,3,0.0,0,0,0,0,0,1,0
2012.1.00225.S,B,uid://A002/X7d1738/Xf5,FullyObserved,Cen_a_b9,3,3.0,0,1,1,0,0,0,0
2012.1.00225.S,B,uid://A002/X7d1738/X4c,FullyObserved,Cen_a_b7,1,1.0,0,0,0,0,1,0,0
2012.1.00225.S,B,uid://A002/X7d1738/X4d,FullyObserved,Cen_a_b3,1,1.0,0,0,0,0,0,1,1
2013.1.00812.S,B,uid://A001/X146/X19,Ready,G11.92-0_a_07_TE,1,0.0,0,0,1,1,0,0,0
2013.1.00812.S,B,uid://A001/X146/X1a,Ready,G19.01-0_a_07_TE,1,0.0,0,0,1,1,0,0,0
2013.1.00361.S,C,uid://A001/X145/X3c9,Ready,uy_aur_a_07_TE,1,0.0,0,0,0,0,0,1,1
2013.1.00361.S,C,uid://A001/X145/X3ca,Ready,uy_aur_a_07_TC,1,0.0,0,0,1,0,0,0,0
2013.1.00328.S,B,uid://A001/X122/X5c8,FullyObserved,IRAS_191_a_03_TE,1,1.0,0,0,0,1,1,1,0
2013.1.00328.S,B,uid://A001/X122/X5c9,Ready,IRAS_191_a_07_TE,1,0.0,0,1,1,1,1,1,0
2013.1.00328.S,B,uid://A001/X122/X5ca,Ready,IRAS_191_a_09_TE,1,0.0,1,1,1,1,0,0,0
2013.1.00975.S,B,uid://A001/X13b/Xa,Ready,A611_Rin_a_06_TE,3,0.0,0,0,0,0,0,0,1
2013.1.00269.S,B,uid://A001/X121/X4b2,Ready,SgrB2_a_03_TE,4,0.0,0,0,0,0,0,0,1
2013.1.00269.S,B,uid://A001/X121/X4b3,FullyObserved,SgrB2_a_03_TC,2,2.0,0,1,0,0,0,0,0
2012.1.00501.S,B,uid://A002/X5d5f8a/X1,FullyObserved,Boomerang_92_12m_C32-23456,1,1.0,0,1,1,1,1,1,0
2012.1.00501.S,B,uid://A002/X5d5f8a/X2,FullyObserved,Boomerang_345_12m_C32-45,2,2.0,0,0,1,1,0,0,0
2012.1.00501.S,B,uid://A002/X5d5f8a/X3,FullyObserved,Boomerang_115_12m_C32-1234,1,1.0,1,0,0,0,0,0,0
2013.1.00032.S,B,uid://A001/X13e/Xfc,Ready,IRAS_085_a_06_TE,1,0.0,0,0,0,1,1,1,1
2013.1.00032.S,B,uid://A001/X13e/Xfd,Ready,Superant_a_06_TE,1,0.0,0,0,0,1,1,1,0
2013.1.00032.S,B,uid://A001/X13e/Xfe,Ready,IRAS_121_a_06_TE,1,0.0,0,0,1,1,1,1,0
2013.1.00032.S,B,uid://A001/X13e/Xff,Ready,IRAS_224_a_06_TE,1,0.0,0,0,1,1,1,1,0
2013.1.00032.S,B,uid://A001/X13e/X100,Ready,NGC_1614_a_06_TE,1,0.0,0,0,1,1,1,1,0
2013.1.00032.S,B,uid://A001/X13e/X101,Ready,IRAS_085_b_06_TE,1,0.0,0,0,0,1,1,1,1
2013.1.00032.S,B,uid://A001/X13e/X102,Ready,Superant_b_06_TE,1,0.0,0,0,0,1,1,1,0
2013.1.00032.S,B,uid://A001/X13e/X103,Ready,IRAS_121_b_06_TE,1,0.0,0,0,1,1,1,1,0
2013.1.00032.S,B,uid://A001/X13e/X104,Ready,IRAS_224_b_06_TE,1,0.0,0,0,1,1,1,1,0
2013.1.00032.S,B,uid://A001/X13e/X105,Ready,NGC_1614_b_06_TE,1,0.0,0,0,1,1,1,1,0
2013.1.00032.S,B,uid://A001/X13e/X106,Ready,Superant_a_07_TE,1,0.0,0,0,1,1,1,1,0
2013.1.00032.S,B,uid://A001/X13e/X107,FullyObserved,IRAS_121_a_07_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00032.S,B,uid://A001/X13e/X108,Ready,IRAS_085_a_07_TE,1,0.0,0,0,1,1,1,1,1
2013.1.00032.S,B,uid://A001/X13e/X109,Ready,Superant_b_07_TE,1,0.0,0,0,1,1,1,1,0
2013.1.00032.S,B,uid://A001/X13e/X10a,FullyObserved,IRAS_121_b_07_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00211.S,B,uid://A001/X13a/X2a,Ready,B335_a_06_TE,3,0.0,0,0,1,0,0,0,0
2013.1.00502.S,B,uid://A001/X121/X251,Ready,fried_eg_a_06_TE,2,0.0,1,0,0,0,0,0,0
2013.1.00885.S,B,uid://A001/X13e/X20f,Ready,NGC_3351_a_03_TE,1,0.0,0,0,1,1,1,1,0
